OTU	L._stoechas_Summer_a	L._stoechas_Summer_b	L._stoechas_Summer_c	L._stoechas_Winter_a	L._stoechas_Winter_b	L._stoechas_Winter_c	C._incanus_Summer_a	C._incanus_Summer_b	C._incanus_Summer_c	C._incanus_Winter_a	C._incanus_Winter_b	C._incanus_Winter_c	A._unedo_Summer_a	A._unedo_Summer_b	A._unedo_Summer_c	A._unedo_Winter_a	A._unedo_Winter_b	A._unedo_Winter_c	P._latifolia_Summer_a	P._latifolia_Summer_b	P._latifolia_Summer_c	P._latifolia_Winter_a	P._latifolia_Winter_b	P._latifolia_Winter_c	P._lentiscus_Summer_a	P._lentiscus_Summer_b	P._lentiscus_Summer_c	P._lentiscus_Winter_a	P._lentiscus_Winter_b	P._lentiscus_Winter_c	M._communis_Summer_a	M._communis_Summer_b	M._communis_Summer_c	M._communis_Winter_a	M._communis_Winter_b	M._communis_Winter_c	Q._coccifera_Summer_a	Q._coccifera_Summer_b	Q._coccifera_Summer_c	Q._coccifera_Winter_a	Q._coccifera_Winter_b	Q._coccifera_Winter_c	M._officinalis_Summer_a	M._officinalis_Summer_b	M._officinalis_Summer_c	M._officinalis_Winter_a	M._officinalis_Winter_b	M._officinalis_Winter_c
OTU_953	1	6	9	15	0	1	5	0	12	0	0	6	1	7	4	0	0	1	5	0	3	16	0	0	22	1	3	0	0	1	7	0	7	52	1	0	0	1	0	4	0	3	2	6	3	0	0	0
OTU_955	0	0	0	1	0	31	2	2	0	3	0	1	1	9	33	1	0	0	0	0	0	3	80	3	0	0	0	1	0	0	3	0	0	0	0	0	0	1	2	4	0	6	0	0	5	12	1	0
OTU_947	0	0	0	94	0	0	0	1	0	0	0	20	0	0	9	0	1	4	0	0	0	0	0	4	0	10	0	0	2	9	0	0	0	13	0	11	0	0	0	3	1	0	0	0	4	0	5	15
OTU_948	0	0	0	0	0	0	0	1	3	0	0	0	1	0	0	0	0	9	1	1	11	1	40	35	3	0	1	3	0	0	0	0	0	12	29	0	1	0	0	43	0	0	0	8	1	0	0	2
OTU_949	0	0	0	0	14	60	0	0	0	6	0	26	0	1	26	0	0	1	8	8	0	5	1	0	6	0	0	0	1	0	6	0	6	2	3	0	6	0	0	3	0	16	0	0	0	0	0	1
OTU_950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_946	0	0	0	33	0	0	0	7	3	0	1	2	0	18	0	0	0	0	0	0	0	0	0	6	2	0	7	5	14	0	0	0	0	0	2	11	0	20	0	0	0	52	6	10	3	3	1	1
OTU_944	0	0	0	1	0	0	15	0	0	1	0	1	0	5	0	0	1	1	3	0	0	0	0	2	10	7	22	0	3	0	0	0	1	0	4	0	0	1	0	0	0	76	52	1	1	0	0	0
OTU_945	0	0	0	0	0	0	0	0	8	0	0	0	1	0	0	51	5	29	0	0	6	2	0	9	0	0	0	9	14	0	0	0	0	15	0	1	0	0	0	5	26	2	1	0	1	15	6	2
OTU_942	0	0	0	0	0	0	0	2	33	0	0	4	21	0	0	27	0	18	1	3	13	4	0	0	4	12	0	7	4	0	0	0	14	9	0	2	0	0	0	8	3	4	10	1	6	0	0	0
OTU_943	0	0	0	0	2	11	0	0	5	23	4	39	1	17	1	0	0	0	0	1	0	13	0	1	1	5	3	0	0	0	0	0	0	2	6	25	18	2	16	0	0	0	0	1	2	0	1	10
OTU_941	0	0	0	0	0	0	0	1	7	0	107	30	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	2	0	3
OTU_938	107	4	7	0	14	0	0	2	1	0	0	19	3	0	3	3	0	0	5	0	1	3	0	8	3	6	0	0	0	0	0	0	3	1	0	0	4	0	0	0	1	4	3	2	1	3	1	0
OTU_939	2	0	0	0	0	0	0	0	0	8	0	0	6	0	5	2	0	0	0	0	0	1	34	2	0	0	7	3	0	88	0	0	0	21	0	0	0	0	0	5	0	0	0	0	0	27	0	1
OTU_940	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	124	10	64
OTU_935	1	0	1	0	0	10	0	0	1	0	142	0	0	2	9	7	6	0	3	1	0	0	0	1	0	2	5	0	0	0	0	0	0	3	0	0	11	0	0	0	4	3	0	1	0	0	0	0
OTU_936	0	0	164	0	0	1	0	2	0	1	0	0	0	16	1	0	0	0	7	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	4	0	4	0	0	0
OTU_937	0	0	0	0	4	0	0	0	0	0	0	0	1	0	3	9	0	1	0	0	9	29	50	16	0	7	2	4	2	49	5	0	0	8	1	0	0	0	0	10	2	0	0	0	0	0	1	0
OTU_804	0	6	0	50	0	0	0	6	0	0	0	11	0	3	0	0	0	0	2	12	1	5	0	16	0	2	0	2	0	0	7	11	0	2	0	0	0	0	6	1	57	0	0	5	7	0	0	2
OTU_930	0	1	1	11	0	0	8	14	17	0	2	1	5	6	0	0	0	4	23	6	3	2	0	2	19	0	7	0	4	2	0	0	9	4	0	0	6	0	0	0	0	9	23	6	17	1	0	1
OTU_934	0	34	0	0	0	0	0	1	14	4	0	0	5	8	0	0	0	0	1	5	10	1	22	1	8	11	0	0	0	0	0	13	0	0	0	0	1	0	0	0	0	0	2	28	14	26	0	5
OTU_929	0	0	0	0	18	0	0	7	0	0	0	0	8	21	0	0	0	0	0	0	0	0	0	26	0	0	0	0	4	27	0	0	0	2	0	0	1	0	0	4	0	53	7	0	10	0	18	9
OTU_931	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	6	0	0	0	17	0	10	0	0	4	9	2	0	3	0	1	6	0	11	0	57	0	2	8	70	1	0	0	0	3	2
OTU_932	0	0	0	0	0	0	0	0	2	0	0	1	0	1	1	0	0	0	0	0	0	0	0	13	0	0	1	0	0	0	1	0	1	19	0	5	0	63	0	8	0	91	0	1	0	4	1	2
OTU_933	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	19	0	0	1	6	0	0	0	0	6	4	4	30	0	0	0	85	0	19	0	5	0	1	6	4	9	0	2	5	3	2
OTU_927	0	3	0	0	3	0	6	1	1	0	1	0	10	7	0	0	0	2	5	4	2	2	0	14	1	0	5	2	2	0	0	0	12	0	1	13	4	3	3	4	1	1	4	1	2	94	2	0
OTU_928	0	0	0	1	2	0	0	94	0	0	0	3	1	40	0	0	1	0	0	0	0	1	0	1	2	0	1	0	1	0	11	0	3	0	0	7	2	0	0	0	2	2	8	3	18	7	2	3
OTU_925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	1	9	0	0	0	15	0	3	0	0	2	8	0	6	0	0	0	0	0	2	0	6	0	11	0	0	0	0	0	8	1	130
OTU_926	0	0	9	3	2	19	0	0	2	0	0	1	1	0	1	0	0	1	2	0	0	1	39	0	1	35	9	0	1	0	3	0	4	31	1	14	1	6	6	3	0	11	0	1	0	0	8	1
OTU_923	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0	0	0	0	0	8	0	199	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_924	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	22	0	0	0	4	28	0	4	0	0	25	27	61	0	0	0	0	9	0	0	0	0	0	24	3	3	4	0	2	1	0	0
OTU_916	0	0	0	56	0	0	0	0	0	0	0	2	0	0	0	18	0	19	0	0	0	0	0	0	0	0	4	2	0	20	0	0	0	62	0	8	0	1	0	13	0	9	4	0	0	0	0	1
OTU_918	0	0	0	0	0	0	0	0	4	1	0	1	0	0	12	4	0	0	0	0	0	7	0	15	5	9	10	14	4	2	0	0	0	25	1	20	0	25	0	7	0	38	4	0	0	4	7	0
OTU_919	0	4	1	0	0	0	0	4	0	2	0	7	7	1	8	0	0	0	1	0	0	80	0	2	1	1	2	0	29	0	0	0	0	2	0	0	0	40	0	0	0	14	1	7	2	0	3	0
OTU_920	0	0	2	32	16	60	0	0	0	7	13	0	0	9	2	1	5	0	2	0	0	3	0	6	0	0	0	0	0	0	0	0	0	3	0	1	18	1	0	7	0	0	0	0	0	1	3	27
OTU_921	0	0	0	0	0	0	0	2	0	0	0	0	6	0	0	1	14	0	7	4	97	21	0	16	1	0	1	14	4	0	5	1	4	10	0	0	1	0	0	4	3	0	3	0	0	0	0	0
OTU_922	0	0	0	0	0	0	2	17	9	3	0	1	0	6	9	1	0	0	0	0	13	4	0	1	4	0	0	4	10	0	0	0	2	1	8	7	2	5	0	1	0	16	8	15	63	1	2	4
OTU_914	2	1	0	0	10	0	13	48	0	1	0	4	6	21	14	0	0	0	3	11	4	1	0	18	0	2	0	4	8	0	2	3	14	4	0	0	1	0	0	6	6	2	2	0	4	1	4	0
OTU_915	2	0	0	184	0	0	0	0	0	8	0	12	0	0	0	1	0	0	0	0	3	0	0	0	0	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_912	5	0	0	10	0	0	0	0	2	0	0	0	0	0	0	1	2	92	1	2	0	0	0	14	0	0	11	0	0	0	0	11	0	24	3	0	0	0	0	15	0	0	1	23	0	0	0	4
OTU_913	0	0	1	0	0	0	0	0	1	0	0	0	3	0	0	0	0	3	12	0	2	0	0	8	3	2	0	0	0	0	48	0	20	96	2	17	0	0	0	0	0	0	3	0	0	0	0	0
OTU_911	0	0	9	0	84	0	11	2	0	5	0	0	2	2	0	10	1	0	0	0	0	2	0	0	1	0	4	1	2	6	0	0	0	6	0	0	0	0	0	4	0	13	0	0	0	29	28	0
OTU_909	0	14	2	0	0	0	0	1	1	0	0	0	7	16	6	0	0	0	33	0	0	0	0	0	0	2	8	0	0	0	0	0	1	0	0	1	5	0	0	0	0	1	82	3	40	0	0	0
OTU_910	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	8	0	0	1	45	0	0	0	0	0	2	2	1	0	0	90	33	16	0	0	0	1	0	15	0	0	0	2	1	0	0	0
OTU_896	15	13	3	0	0	11	8	6	3	12	4	2	1	7	12	0	0	1	16	5	0	0	0	0	15	15	1	0	1	0	18	2	40	1	0	0	0	0	0	0	0	0	1	4	6	0	1	0
OTU_907	9	9	0	0	0	0	4	5	0	0	0	0	6	14	0	0	0	0	0	5	2	1	0	0	7	2	0	0	0	1	1	1	10	0	0	0	1	0	0	0	0	0	5	66	71	1	1	2
OTU_908	3	53	8	0	1	0	4	2	5	0	8	1	16	4	1	0	0	0	2	3	4	0	0	0	1	3	2	0	0	0	67	2	8	0	0	0	0	0	9	0	1	0	2	12	2	0	0	0
OTU_899	3	0	0	0	0	0	0	0	1	0	0	46	30	17	0	0	0	0	33	0	5	1	0	4	0	0	2	0	0	1	0	0	0	0	0	0	40	0	0	0	9	0	3	1	13	8	0	8
OTU_902	0	5	0	0	3	0	0	0	0	3	0	0	2	0	0	0	0	0	1	0	0	18	134	49	0	3	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
OTU_903	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	6	9	5	8	65	7	1	0	6	0	4	4	0	13	4	0	0	8	2	3	62	0	2	0	1	0	0	6	0	0	0	7	0
OTU_904	0	0	0	0	0	2	1	1	0	0	1	1	8	2	0	0	0	1	0	0	12	84	0	5	0	1	0	0	0	0	0	0	0	1	2	0	1	9	3	0	0	0	1	7	7	24	4	47
OTU_905	0	0	0	8	0	0	0	0	0	0	7	0	0	0	0	20	0	171	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	4	0
OTU_906	0	0	0	0	0	0	0	5	4	2	0	0	0	0	5	0	0	5	0	0	10	0	0	19	0	0	0	0	2	0	0	0	0	0	0	0	20	0	0	93	0	0	23	0	0	14	16	7
OTU_900	0	0	0	0	0	0	0	1	0	50	3	152	0	0	0	0	8	0	0	4	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0
OTU_901	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	51	0	0	0	0	2	0	5	1	0	124	0	2	0	0	0	0	7	1	12	4	0	0	0	0	0	0	0	0	13	0	0
OTU_590	0	0	0	0	3	13	0	20	2	1	18	7	12	38	0	0	0	0	6	0	3	13	0	3	15	0	1	0	0	0	7	1	6	0	0	6	0	0	3	0	1	6	11	9	15	4	0	3
OTU_897	0	14	0	0	0	0	0	6	0	2	0	0	0	5	19	20	0	1	0	0	0	3	0	0	3	2	0	2	34	0	0	0	0	0	0	1	5	14	0	1	2	1	2	8	1	1	0	80
OTU_898	0	0	22	0	0	60	10	1	8	1	6	3	9	6	0	0	1	5	5	0	1	5	4	1	0	9	0	3	4	8	2	0	5	4	2	3	6	0	4	4	0	0	0	1	1	15	0	8
OTU_866	0	0	8	0	0	0	0	6	1	0	1	5	3	5	0	0	0	1	0	0	5	158	1	3	0	0	0	0	7	1	4	0	0	0	0	0	0	4	0	0	0	2	1	2	2	0	2	6
OTU_888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	13	0	69	0	0	14	16	17	1	0	0	1	6	0	0	0	26	0	0	0	46	0	0	0	0	5	4
OTU_893	0	0	0	0	0	0	28	8	0	15	0	10	0	2	71	0	0	4	5	4	1	0	6	1	0	3	0	0	0	0	0	3	1	0	0	2	0	10	0	11	0	9	5	0	1	9	19	0
OTU_895	0	0	0	4	0	0	0	0	0	1	0	33	0	0	0	1	18	1	0	0	0	0	0	1	1	9	1	1	0	0	0	0	0	24	0	2	0	18	0	14	0	78	0	0	0	20	1	0
OTU_885	0	0	0	0	0	0	0	3	0	0	0	3	8	3	9	0	0	0	12	0	13	0	0	4	0	0	0	0	5	0	0	0	2	0	0	0	0	0	0	7	0	0	2	10	148	0	0	0
OTU_886	0	0	0	0	0	0	0	1	7	1	0	0	0	0	0	0	1	0	0	0	0	0	0	7	0	0	15	0	0	15	1	0	8	15	0	8	8	0	0	0	1	5	132	0	0	0	4	0
OTU_887	0	0	0	0	0	0	0	4	0	3	0	13	23	0	0	6	0	5	3	0	13	2	0	26	1	2	0	1	0	1	0	0	7	13	0	39	0	0	3	10	0	0	0	0	4	9	30	11
OTU_889	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	2	0	0	0	16	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	8	139	40
OTU_891	0	0	0	0	0	0	0	0	0	129	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	16	0	0	0	0	0	0	0	0	0	0	0	0
OTU_892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	133	0	0	0	0	0	71	16	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
OTU_882	0	0	0	0	0	0	0	0	0	12	0	6	0	0	0	0	9	51	0	0	0	3	0	1	0	0	0	3	0	44	0	0	0	7	0	16	0	0	0	51	0	1	0	0	0	5	12	9
OTU_883	0	0	0	3	0	0	0	0	0	0	0	3	3	0	0	0	0	0	1	0	4	22	0	34	1	0	3	5	47	3	0	0	0	3	1	59	1	21	0	0	0	9	0	2	0	2	0	3
OTU_884	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	4	2	21	3	86	0	2	6	3	37	10	0	1	0	0	0	0	0	3	0	29	4	8	0	0	0	4	3	2
OTU_879	11	3	9	0	0	0	0	30	10	0	0	0	10	6	4	0	0	0	9	2	9	0	0	0	19	10	13	0	5	0	11	9	26	0	0	0	4	0	0	0	0	0	15	15	1	0	0	0
OTU_880	0	0	0	0	0	0	0	0	1	1	0	6	0	0	0	0	0	0	183	1	6	0	0	7	4	2	0	2	0	0	0	0	3	1	0	1	0	0	0	0	0	5	3	0	1	4	0	0
OTU_881	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	2	6	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_878	0	0	0	0	0	0	0	5	0	0	0	1	0	17	0	0	0	0	4	7	8	9	0	7	17	0	8	4	12	9	0	0	1	11	0	15	0	47	0	0	0	9	0	3	4	10	14	10
OTU_876	0	0	1	0	0	0	0	0	2	1	192	3	0	0	4	0	0	5	1	0	1	0	0	0	0	0	0	0	1	0	0	3	0	1	1	0	0	0	0	0	0	0	5	0	0	11	1	0
OTU_877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	213	0	0	0	0	0	0	0	0
OTU_870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	5	0	89	0	0	6	2	0	0	0	0	0	29	0	44	0	0	0	27	9	0	0	0	0	0	0	0
OTU_873	0	0	6	0	0	0	0	0	0	1	0	5	0	1	18	0	0	0	4	0	2	10	83	35	6	2	0	0	0	0	0	3	0	0	0	9	2	2	0	8	19	0	0	0	1	0	16	1
OTU_874	5	0	0	0	0	0	0	0	0	3	0	0	11	0	0	0	0	0	0	0	0	1	40	1	0	3	5	5	0	98	0	0	0	20	0	0	0	0	0	0	0	0	1	0	0	38	0	3
OTU_875	1	0	15	6	0	0	1	0	0	1	0	7	4	2	3	0	0	10	0	10	0	0	9	15	5	0	0	0	0	0	1	30	5	0	2	0	53	6	4	7	16	0	0	0	2	0	14	5
OTU_871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	0	0	0	0	0	2	0	0	0	0	30	0	0	0	0	23	171	0	0	0	0	0	0	0
OTU_872	0	0	0	0	0	0	11	4	0	0	0	0	0	16	0	0	0	0	0	0	31	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	160	8	3	0	0	0
OTU_848	9	1	10	0	2	0	0	0	12	3	94	0	0	1	0	9	0	1	3	4	0	5	0	6	2	5	3	0	1	7	4	0	0	0	2	0	12	0	0	3	31	1	3	0	0	0	2	0
OTU_868	0	0	2	0	17	133	0	0	0	0	0	6	0	3	0	0	0	0	0	0	0	17	13	4	0	0	3	2	0	0	0	3	1	4	3	0	0	0	0	0	13	8	0	2	1	0	1	0
OTU_869	0	0	0	0	0	0	0	0	0	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_864	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	43	0	0	0	0	2	0	5	4	0	134	1	4	0	0	0	0	6	0	17	2	0	0	0	0	0	0	0	0	17	0	0
OTU_865	0	0	0	4	0	0	0	0	0	1	2	4	0	0	7	6	2	0	0	1	0	40	17	2	0	1	4	33	1	4	0	0	0	20	1	22	0	3	0	40	16	3	0	0	0	0	3	0
OTU_867	0	0	54	5	56	0	0	0	5	2	0	6	13	2	0	0	0	3	0	0	0	0	0	2	6	0	4	0	14	1	12	2	2	5	0	1	3	13	1	0	0	0	0	0	0	0	0	25
OTU_858	0	0	2	0	5	126	21	7	5	0	39	0	0	1	0	3	0	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	8	6	2
OTU_859	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	19	0	96	7	112	0	0	0	0	0	0
OTU_860	1	0	0	0	19	35	0	0	6	3	10	9	0	3	31	0	0	1	3	0	11	3	55	0	0	4	0	0	1	0	3	0	3	0	0	0	7	2	3	8	12	0	0	0	0	0	5	0
OTU_861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	199	0	0	1	7	14	4	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
OTU_862	0	0	0	0	7	0	0	0	0	17	0	0	0	0	1	0	0	19	0	0	0	4	0	14	1	8	0	3	0	0	0	0	0	17	3	115	0	0	0	4	0	0	0	3	1	0	15	6
OTU_863	0	2	0	32	0	0	43	38	5	1	0	0	0	30	5	0	0	0	0	1	11	1	0	0	1	0	1	0	1	4	1	0	10	2	12	1	1	0	0	1	1	0	14	9	10	0	0	0
OTU_856	0	0	0	0	0	0	0	0	5	0	0	10	0	0	0	0	0	1	171	0	12	0	0	12	10	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	2	0	12	0	0
OTU_857	0	0	0	0	0	0	0	3	12	17	0	31	0	11	0	0	0	0	0	2	0	1	0	18	1	1	25	2	15	0	0	5	0	0	0	1	7	3	0	1	0	4	37	11	22	0	2	7
OTU_849	13	22	0	13	0	8	0	0	3	1	0	0	10	7	5	6	0	0	9	0	1	0	0	0	2	8	2	0	0	0	0	0	0	1	22	0	15	0	1	0	10	2	12	43	22	2	1	0
OTU_850	14	0	20	16	19	0	0	9	0	0	0	0	0	3	5	33	0	0	19	0	22	0	0	1	21	0	0	0	0	3	0	1	3	0	0	1	0	0	3	0	0	0	2	19	27	0	0	0
OTU_851	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	7	0	1	0	0	0	0	0	0	0	0	210	1	0	0	0	0	0	0	5	1	0	0	0
OTU_852	0	0	0	0	1	0	0	0	3	0	0	0	1	0	0	0	0	0	5	1	37	1	92	29	0	0	15	7	1	0	0	0	3	5	0	8	2	3	0	0	17	7	0	0	0	0	0	3
OTU_853	0	0	1	0	4	0	31	2	4	0	11	22	15	9	0	1	1	0	0	0	0	0	45	0	0	0	0	0	19	0	0	0	1	0	1	0	0	1	1	0	0	49	1	0	4	0	1	17
OTU_854	0	0	0	0	0	0	0	0	0	3	0	12	0	0	0	3	0	11	0	0	0	12	0	4	0	0	21	5	9	0	0	0	0	11	1	22	0	2	0	4	115	1	0	1	0	0	3	1
OTU_855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227	0	0	0	0	0	0	0	0
OTU_847	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	15	0	37	0	1	15	13	47	2	0	0	0	5	0	3	0	10	0	20	0	67	1	0	1	0	3	0
OTU_808	0	0	0	10	16	0	15	1	0	4	0	12	3	0	6	0	1	0	6	0	1	16	0	0	0	0	2	1	13	0	0	0	0	0	0	34	59	1	3	30	0	0	0	0	2	2	2	3
OTU_846	0	0	0	0	0	0	0	0	7	9	4	30	0	0	0	6	13	23	0	0	0	1	0	3	0	1	0	1	0	8	0	0	0	98	1	11	0	0	0	11	0	15	0	0	0	0	0	1
OTU_844	1	0	0	0	0	0	0	0	0	1	0	0	7	2	2	0	0	2	20	6	10	0	0	5	2	0	4	0	0	2	0	0	0	0	0	2	174	0	1	0	0	0	0	0	0	0	0	3
OTU_845	0	0	0	0	0	0	0	10	1	1	1	0	0	17	0	0	0	7	0	6	0	0	0	2	9	0	0	0	178	0	0	0	0	0	0	1	0	1	0	0	0	8	0	0	0	0	0	2
OTU_838	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	231	0	0	0	0	0	12	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_839	1	0	0	1	5	0	0	0	0	0	0	0	0	0	4	13	8	6	5	37	0	19	0	6	1	0	2	16	3	0	0	5	0	6	2	0	0	6	0	19	38	30	6	0	0	0	1	5
OTU_840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	2	7	6	0	0	0	0	0	201	0	12	0	0	0	3	0	0	0	0	0	0	0	3
OTU_841	0	0	1	2	0	1	48	26	0	0	0	0	1	85	13	3	0	0	8	10	0	0	2	0	3	0	1	0	2	0	9	0	0	0	0	0	0	0	0	0	0	0	12	9	8	0	1	0
OTU_842	0	0	1	0	0	0	0	1	1	1	0	1	0	29	0	0	0	0	0	0	3	0	0	1	7	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	3	189	1	1	2
OTU_836	0	0	0	0	0	0	0	0	1	0	0	3	0	1	0	0	0	0	0	0	1	236	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0
OTU_837	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	8	0	0	0	10	0	10	5	35	0	3	100	6	49	0	1	0	0	4	0	0	0	0	0	0	0	5	0	0	0	8	0	0
OTU_833	0	0	0	0	1	0	0	23	0	0	1	5	10	33	2	1	0	0	0	2	3	12	0	1	18	0	2	3	4	1	0	2	0	0	0	3	0	1	3	0	4	1	13	34	63	1	0	0
OTU_834	0	0	1	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	2	0	2	0	0	0	0	5	0	0	0	1	0	0	0	0	136	0	0	0	95	1	0	0	0	0	0
OTU_835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	1	1	0	73	0	0	8	5	0	0	0	0	0	26	0	65	0	0	0	19	10	0	0	0	0	0	0	0
OTU_831	5	1	0	3	4	0	0	0	2	5	0	19	1	0	0	3	4	8	3	0	1	9	15	22	0	0	0	5	1	3	2	0	3	30	1	51	0	0	0	2	4	25	0	0	1	8	8	0
OTU_832	2	0	0	0	1	1	16	86	0	0	0	0	4	34	0	0	0	0	0	1	2	0	1	3	4	37	0	0	0	0	0	3	7	0	0	0	0	0	0	0	0	0	0	28	18	0	1	0
OTU_828	1	0	0	0	1	0	0	1	0	11	0	0	0	10	0	0	14	14	3	0	0	2	0	10	3	6	9	12	13	42	0	7	32	9	0	0	0	0	0	7	0	7	3	1	0	9	13	10
OTU_829	0	0	0	0	0	0	0	0	0	6	2	2	0	0	0	8	0	0	0	1	0	6	1	0	0	2	2	0	1	16	1	0	0	0	0	1	1	7	0	11	0	11	1	0	1	42	108	19
OTU_830	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	34	1	1	5	23	65	33	0	10	0	4	2	2	3	8	0	0	1	8	0	4	0	0	3	9	0	0	0	0	0	28	0	0
OTU_824	0	6	0	0	0	0	0	5	1	12	0	0	0	11	1	0	1	8	0	19	0	23	0	0	13	0	0	4	39	2	0	0	7	0	0	0	0	27	0	0	0	6	1	30	6	25	4	0
OTU_825	0	0	0	0	0	0	0	2	0	0	0	19	0	0	0	0	0	0	0	0	0	20	0	112	0	0	0	25	8	4	0	0	0	14	0	0	0	0	0	28	8	0	0	0	0	5	2	4
OTU_827	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	1	0	15	0	38	9	83	40	1	0	11	1	2	0	0	0	2	3	0	15	0	3	0	0	14	4	0	0	0	0	0	5
OTU_816	0	0	0	0	0	16	3	4	5	8	2	4	3	10	0	33	0	3	3	6	0	0	7	15	2	0	0	0	1	1	0	36	0	3	0	5	8	0	0	45	5	14	5	2	0	0	0	3
OTU_821	0	0	0	0	0	0	0	0	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_822	0	0	0	143	0	0	19	53	11	4	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OTU_823	0	0	0	88	0	0	33	71	15	14	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
