OTU	Domain	Phylum	Class	Order	Family	Genus	Species
OTU_2645	Fungi	Ascomycota	Sordariomycetes	Magnaporthales	Magnaporthaceae	?	?
OTU_2646	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_2648	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_2647	Fungi	unidentified	unidentified	?	?	?	?
OTU_2650	unidentified	unidentified	unidentified	?	?	?	?
OTU_2651	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_2652	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	?
OTU_2642	Viridiplantae	Anthophyta	Monocotyledonae	unidentified	Alliaceae	Allium	?
OTU_2654	Fungi	Basidiomycota	Exobasidiomycetes	Ceraceosorales	unidentified	?	?
OTU_2653	Fungi	Ascomycota	Lecanoromycetes	Ostropales	Stictidaceae	?	?
OTU_2655	unidentified	unidentified	unidentified	?	?	?	?
OTU_2656	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_2657	Fungi	Basidiomycota	?	?	?	?	?
OTU_2658	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_2659	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleraceae	Bullera	Bullera_unica
OTU_2661	Fungi	unidentified	unidentified	?	?	?	?
OTU_2660	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae	Hyphodontia	?
OTU_2662	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	?
OTU_2663	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
OTU_2664	unidentified	unidentified	unidentified	unidentified	unidentified	?	?
OTU_2666	unidentified	unidentified	?	?	?	?	?
OTU_2665	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Melampsoraceae	Melampsora	Melampsora_magnusiana
OTU_2667	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_2669	Fungi	Ascomycota	Dothideomycetes	unidentified	?	?	?
OTU_2668	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae	Teratosphaeria	Teratosphaeria_mexicana
OTU_2672	unidentified	unidentified	?	?	?	?	?
OTU_2675	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_2674	Fungi	unidentified	unidentified	unidentified	?	?	?
OTU_2670	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
OTU_2671	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lentitheciaceae	?	?
OTU_2678	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	?
OTU_2676	Fungi	Basidiomycota	Agaricomycetes	Phallales	Phallaceae	Phallus	Phallus_hadriani
OTU_2677	Fungi	Ascomycota	Pezizomycetes	Pezizales	Sarcosomataceae	Plectania	Plectania_rhytidia
OTU_2680	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_2673	Fungi	Ascomycota	Pezizomycotina_cls_Incertae_sedis	Pezizomycotina_ord_Incertae_sedis	Pezizomycotina_fam_Incertae_sedis	Staheliella	?
OTU_2681	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	?	?	?
OTU_2679	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_2682	unidentified	unidentified	unidentified	unidentified	unidentified	?	?
OTU_2684	Viridiplantae	Anthophyta	Eudicotyledonae	Fabales	Fabaceae	Bituminaria	Bituminaria_bituminosa
OTU_2683	unidentified	unidentified	unidentified	unidentified	?	?	?
OTU_2685	Fungi	Ascomycota	Sordariomycetes	Xylariales	Apiosporaceae	Arthrinium	Arthrinium_sacchari
OTU_2686	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	?	?	?
OTU_2689	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	Geastrum_triplex
OTU_2691	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Otidea	Otidea_bufonia
OTU_2690	Fungi	Ascomycota	Taphrinomycetes	Taphrinales	Taphrinaceae	Taphrina	Taphrina_pruni
OTU_2692	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	?
OTU_2688	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_2696	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_2698	unidentified	unidentified	unidentified	?	?	?	?
OTU_2694	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_2697	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_2693	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_2699	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	Pyrenochaeta	unidentified
OTU_2695	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_2700	unidentified	unidentified	unidentified	?	?	?	?
OTU_2702	Fungi	Ascomycota	Saccharomycetes	?	?	?	?
OTU_2701	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_2704	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_2703	Fungi	Ascomycota	Dothideomycetes	Capnodiales	unidentified	unidentified	unidentified
OTU_2705	Fungi	Basidiomycota	Tremellomycetes	unidentified	unidentified	unidentified	unidentified
OTU_2707	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema	unidentified
OTU_2706	Fungi	unidentified	unidentified	?	?	?	?
OTU_2710	Fungi	Olpidiomycota	GS17	GS17	unidentified	unidentified	unidentified
OTU_2711	Viridiplantae	Anthophyta	Eudicotyledonae	Lamiales	Plantaginaceae	Plantago	Plantago_scabra
OTU_2712	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	?
OTU_2713	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Powellomycetaceae	Powellomyces	unidentified
OTU_2709	Fungi	Ascomycota	Lecanoromycetes	Lecideales	Lecideaceae	Lecidea	Lecidea_pullata
OTU_2708	Fungi	unidentified	unidentified	unidentified	?	?	?
OTU_2687	unidentified	unidentified	unidentified	unidentified	?	?	?
OTU_2714	Fungi	Basidiomycota	Agaricostilbomycetes	?	?	?	?
OTU_2717	Fungi	Basidiomycota	Agaricostilbomycetes	?	?	?	?
OTU_2715	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_conicus
OTU_2721	Viridiplantae	Chlorophyta	Trebouxiophyceae	Trebouxiales	Trebouxiaceae	Trebouxia	?
OTU_2723	unidentified	unidentified	unidentified	?	?	?	?
OTU_2720	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Capronia	unidentified
OTU_2716	Fungi	Ascomycota	Lecanoromycetes	Ostropales	Stictidaceae	?	?
OTU_2719	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothideaceae	Scleroconidioma	Scleroconidioma_sphagnicola
OTU_2718	Fungi	unidentified	unidentified	unidentified	unidentified	?	?
OTU_2722	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	unidentified	unidentified	unidentified
OTU_2725	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_2726	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Powellomycetaceae	Powellomyces	unidentified
OTU_2730	unidentified	unidentified	unidentified	unidentified	unidentified	?	?
OTU_2727	Fungi	unidentified	unidentified	?	?	?	?
OTU_2729	Fungi	Basidiomycota	Dacrymycetes	Dacrymycetales	?	?	?
OTU_2731	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales	Chaetosphaeriaceae	?	?
OTU_2728	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	unidentified	unidentified
OTU_2733	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_2732	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	?
OTU_2736	Viridiplantae	Anthophyta	Eudicotyledonae	Malvales	Malvaceae	Sidalcea	Sidalcea_glaucescens
OTU_2734	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Zymoseptoria	?
OTU_2737	Viridiplantae	Anthophyta	Eudicotyledonae	Caryophyllales	Polygonaceae	Rumex	Rumex_acetosella
OTU_2735	Fungi	Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	Laetisaria	?
OTU_2739	Viridiplantae	Chlorophyta	Trebouxiophyceae	Trebouxiales	Trebouxiaceae	Myrmecia	Myrmecia_israeliensis
OTU_2740	unidentified	unidentified	unidentified	?	?	?	?
OTU_2741	unidentified	unidentified	unidentified	unidentified	unidentified	?	?
OTU_2744	unidentified	unidentified	unidentified	?	?	?	?
OTU_2738	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	?
OTU_2742	unidentified	unidentified	unidentified	unidentified	?	?	?
OTU_2745	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Circinotrichum	Circinotrichum_maculiforme
OTU_2746	Fungi	unidentified	?	?	?	?	?
OTU_2749	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	?
OTU_2750	Viridiplantae	Bryophyta	Bryopsida	Pottiales	Pottiaceae	Barbula	Barbula_unguiculata
OTU_2748	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paracamarosporium	Paracamarosporium_psoraleae
OTU_2751	Fungi	unidentified	unidentified	?	?	?	?
OTU_2747	Fungi	Basidiomycota	Agaricomycetes	Polyporales	unidentified	unidentified	unidentified
OTU_2752	Fungi	Ascomycota	unidentified	unidentified	unidentified	?	?
OTU_2753	Fungi	Basidiomycota	Exobasidiomycetes	Microstromatales	Quambalariaceae	Quambalaria	Quambalaria_cyanescens
OTU_2755	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
OTU_2754	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	?
OTU_2756	Fungi	Basidiomycota	Tremellomycetes	?	?	?	?
OTU_2757	unidentified	?	?	?	?	?	?
OTU_2759	Fungi	unidentified	unidentified	unidentified	?	?	?
OTU_2758	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Melanoleuca	unidentified
OTU_2760	Viridiplantae	Chlorophyta	Trebouxiophyceae	Trebouxiales	Trebouxiaceae	Trebouxia	?
OTU_2761	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	?
OTU_2763	Fungi	Basidiomycota	?	?	?	?	?
OTU_2762	unidentified	unidentified	unidentified	unidentified	?	?	?
OTU_2743	unidentified	unidentified	?	?	?	?	?
OTU_2767	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Mycena	Mycena_capillaripes
OTU_2765	Fungi	Basidiomycota	Agaricomycetes	?	?	?	?
OTU_2768	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Caloplaca	Caloplaca_subathallina
OTU_2769	Fungi	Basidiomycota	Tremellomycetes	unidentified	unidentified	?	?
OTU_2766	Viridiplantae	Anthophyta	?	?	?	?	?
OTU_2764	Fungi	Ascomycota	Sordariomycetes	Hypocreales	?	?	?
OTU_2770	Viridiplantae	Anthophyta	Eudicotyledonae	Caryophyllales	Tamaricaceae	Tamarix	Tamarix_arborea
OTU_2773	Fungi	Basidiomycota	Tremellomycetes	Tremellales	?	?	?
OTU_2724	unidentified	unidentified	unidentified	?	?	?	?
OTU_2774	Fungi	Ascomycota	?	?	?	?	?
OTU_2777	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Cystobasidiaceae	Cystobasidium	Cystobasidium_lysinophilum
OTU_2772	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Tumenectria	?
OTU_2771	Viridiplantae	Chlorophyta	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_2775	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_2779	Fungi	Basidiomycota	Exobasidiomycetes	Ceraceosorales	unidentified	?	?
OTU_2776	Viridiplantae	Chlorophyta	Ulvophyceae	unidentified	unidentified	unidentified	?
OTU_2778	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	Psathyrella_sublatispora
OTU_2781	unidentified	unidentified	unidentified	unidentified	?	?	?
OTU_2780	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_2783	unidentified	unidentified	unidentified	?	?	?	?
OTU_2782	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Paraophiobolus	Paraophiobolus_arundinis
OTU_2785	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_2784	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_2786	Fungi	unidentified	unidentified	unidentified	?	?	?
OTU_2788	unidentified	unidentified	unidentified	?	?	?	?
OTU_2787	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
OTU_2792	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_alpina
OTU_2790	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Neodevriesiaceae	unidentified	?
OTU_2791	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	?
